@relation allrecipes_recipes

@attribute URL string
@attribute Title string
@attribute Category string
@attribute Rating numeric
@attribute "Prep_Time_(min)" numeric
@attribute "Cook_Time_(min)" numeric
@attribute "Total_Time_(min)" numeric
@attribute Servings numeric
@attribute Ingredients string
@attribute "Image_Paths" string

@data
"https://www.allrecipes.com/recipe/16427/slow-cooker-italian-beef-for-sandwiches/", "Slow Cooker Italian Beef", "Slow Cooker", 4.6, 10.0, 245.0, 255.0, 10.0, "720.00 grams water, 1 (.198.45 grams) package dry Italian-style salad dressing mix, 5.00 grams dried oregano, 5.00 grams dried basil, 5.00 grams dried parsley, 5.00 grams onion salt, 5.00 grams garlic powder, 1  bay leaf, 5.00 grams salt, 5.00 grams ground black pepper, 1 (2268.00 grams) rump roast", "pics/Slow Cooker Italian Beef/image_1.jpg"
"https://www.allrecipes.com/recipe/48449/slow-cooker-chili-ii/", "Slow Cooker Chili", "Soups, Stews and Chili Recipes", 4.5, 15.0, 490.0, 505.0, 8.0, "453.60 grams ground beef, 180.00 grams diced onion, 180.00 grams diced celery, 180.00 grams diced green bell pepper, 10.00 grams garlic, minced, 2 (304.76 grams) cans tomato puree, 1 (425.25 grams) can kidney beans with liquid, 1 (425.25 grams) can kidney beans, drained, 1 (425.25 grams) can cannellini beans with liquid, 7.50 grams chili powder, 5.00 grams salt, 3.75 grams dried basil, 3.75 grams dried oregano, 2.50 grams dried parsley, 1.25 grams ground black pepper, 0.62 grams hot pepper sauce", "pics/Slow Cooker Chili/image_1.jpg, pics/Slow Cooker Chili/image_2.jpg, pics/Slow Cooker Chili/image_3.jpg, pics/Slow Cooker Chili/image_4.jpg, pics/Slow Cooker Chili/image_5.jpg"
"https://www.allrecipes.com/recipe/215314/slow-cooker-baked-potatoes/", "Slow Cooker Baked Potatoes", "Side Dish", 4.6, 10.0, 270.0, 280.0, 4.0, "4  baking potatoes, well scrubbed, 15.00 grams extra virgin olive oil, kosher salt to taste, 20.00 grams aluminum foil", "pics/Slow Cooker Baked Potatoes/image_1.jpg, pics/Slow Cooker Baked Potatoes/image_2.jpg, pics/Slow Cooker Baked Potatoes/image_3.jpg, pics/Slow Cooker Baked Potatoes/image_4.jpg, pics/Slow Cooker Baked Potatoes/image_5.jpg, pics/Slow Cooker Baked Potatoes/image_6.jpg"
"https://www.allrecipes.com/recipe/9501/hot-apple-cider/", "Homemade Hot Apple Cider", "Drinks Recipes", 4.8, 5.0, 10.0, 15.0, 6.0, "1440.00 grams apple cider, 60.00 grams real maple syrup, 2  cinnamon sticks, 6  whole cloves, 6  whole allspice berries, 1  orange peel, cut into strips, 1  lemon peel, cut into strips", "pics/Homemade Hot Apple Cider/image_1.jpg, pics/Homemade Hot Apple Cider/image_2.jpg, pics/Homemade Hot Apple Cider/image_3.jpg, pics/Homemade Hot Apple Cider/image_4.jpg, pics/Homemade Hot Apple Cider/image_5.jpg, pics/Homemade Hot Apple Cider/image_6.jpg, pics/Homemade Hot Apple Cider/image_7.jpg"
"https://www.allrecipes.com/recipe/174543/slow-cooker-butter-chicken/", "Slow Cooker Butter Chicken", "Indian", 4.5, 15.0, 255.0, 270.0, 6.0, "30.00 grams butter, 30.00 grams vegetable oil, 4 large skinless, boneless chicken thighs, cut into bite-sized pieces, 1  onion, diced, 15.00 grams garlic, minced, 1 (170.10 grams) can tomato paste, 15.00 grams curry paste, 10.00 grams curry powder, 10.00 grams tandoori masala, 5.00 grams garam masala, 15  green cardamom pods, 1 (396.90 grams) can coconut milk, 240.00 grams low-fat plain yogurt, salt to taste", "pics/Slow Cooker Butter Chicken/image_1.jpg, pics/Slow Cooker Butter Chicken/image_2.jpg, pics/Slow Cooker Butter Chicken/image_3.jpg, pics/Slow Cooker Butter Chicken/image_4.jpg, pics/Slow Cooker Butter Chicken/image_5.jpg, pics/Slow Cooker Butter Chicken/image_6.jpg"
"https://www.allrecipes.com/recipe/141678/slow-cooker-pulled-pork/", "Slow Cooker Pulled Pork", "Main Dishes", 4.6, 10.0, 360.0, 370.0, 8.0, "1 (907.20 grams) pork tenderloin, 1 (12 fluid ounce) can or bottle root beer, 1 (510.30 grams) bottle your favorite barbecue sauce, 8  hamburger buns, split and lightly toasted", "pics/Slow Cooker Pulled Pork/image_1.jpg, pics/Slow Cooker Pulled Pork/image_2.jpg, pics/Slow Cooker Pulled Pork/image_3.jpg, pics/Slow Cooker Pulled Pork/image_4.jpg, pics/Slow Cooker Pulled Pork/image_5.jpg, pics/Slow Cooker Pulled Pork/image_6.jpg, pics/Slow Cooker Pulled Pork/image_7.jpg"
"https://www.allrecipes.com/recipe/228859/slow-cooker-french-onion-soup/", "Slow Cooker French Onion Soup", "Vegetable Soup Recipes", 4.8, 30.0, 285.0, 315.0, 8.0, "90.00 grams butter, 4 large yellow onions, sliced and separated into rings, 15.00 grams white sugar, 10.00 grams garlic, minced, 120.00 grams cooking sherry, 1680.00 grams reduced-sodium beef broth, 5.00 grams sea salt, or to taste, 1.25 grams dried thyme, 1  bay leaf, 120.00 grams of French bread, 120.00 grams shredded Gruyere cheese, 80.00 grams shredded Emmental cheese, 60.00 grams freshly shredded Parmesan cheese, 30.00 grams shredded mozzarella cheese", "pics/Slow Cooker French Onion Soup/image_1.jpg, pics/Slow Cooker French Onion Soup/image_2.jpg, pics/Slow Cooker French Onion Soup/image_3.jpg, pics/Slow Cooker French Onion Soup/image_4.jpg, pics/Slow Cooker French Onion Soup/image_5.jpg, pics/Slow Cooker French Onion Soup/image_6.jpg, pics/Slow Cooker French Onion Soup/image_7.jpg, pics/Slow Cooker French Onion Soup/image_8.jpg, pics/Slow Cooker French Onion Soup/image_9.jpg, pics/Slow Cooker French Onion Soup/image_10.jpg, pics/Slow Cooker French Onion Soup/image_11.jpg, pics/Slow Cooker French Onion Soup/image_12.jpg"
"https://www.allrecipes.com/recipe/138918/london-broil-for-the-slow-cooker/", "London Broil for the Slow Cooker", "Meat and Poultry", 4.3, 10.0, 360.0, 370.0, 5.0, "680.40 grams London broil, 10.00 grams garlic, minced, 1 (297.68 grams) can condensed cream of mushroom soup, 120.00 grams water, 2.50 grams dried basil, 2.50 grams dried oregano, 2.50 grams salt", "pics/London Broil for the Slow Cooker/image_1.jpg, pics/London Broil for the Slow Cooker/image_2.jpg, pics/London Broil for the Slow Cooker/image_3.jpg, pics/London Broil for the Slow Cooker/image_4.jpg"
"https://www.allrecipes.com/recipe/16239/easy-slow-cooker-french-dip/", "Easy Slow Cooker French Dip", "Main Dishes", 4.5, 10.0, 420.0, 430.0, 9.0, "1814.40 grams rump roast, 1 (12 fluid ounce) can or bottle beer, 1 (297.68 grams) can condensed French onion soup, 1 (297.68 grams) can beef broth, 9  French rolls, 30.00 grams butter", "pics/Easy Slow Cooker French Dip/image_1.jpg, pics/Easy Slow Cooker French Dip/image_2.jpg, pics/Easy Slow Cooker French Dip/image_3.jpg, pics/Easy Slow Cooker French Dip/image_4.jpg, pics/Easy Slow Cooker French Dip/image_5.jpg, pics/Easy Slow Cooker French Dip/image_6.jpg, pics/Easy Slow Cooker French Dip/image_7.jpg"
"https://www.allrecipes.com/recipe/82768/lauras-quick-slow-cooker-turkey-chili/", "Laura's Quick Slow Cooker Turkey Chili", "Soups, Stews and Chili Recipes", 4.7, 15.0, 240.0, 255.0, 8.0, "15.00 grams vegetable oil, 453.60 grams ground turkey, cooking spray, 2 (304.76 grams) cans low sodium tomato soup, 2 (425.25 grams) cans kidney beans, drained, 1 (425.25 grams) can black beans, drained, 0.5 medium onion, chopped, 30.00 grams chili powder, 7.50 grams garlic powder, 7.50 grams ground cumin, 5.00 grams red pepper flakes, 0.36 grams ground black pepper, 0.36 grams ground allspice, salt to taste", "pics/Laura's Quick Slow Cooker Turkey Chili/image_1.jpg, pics/Laura's Quick Slow Cooker Turkey Chili/image_2.jpg, pics/Laura's Quick Slow Cooker Turkey Chili/image_3.jpg, pics/Laura's Quick Slow Cooker Turkey Chili/image_4.jpg, pics/Laura's Quick Slow Cooker Turkey Chili/image_5.jpg, pics/Laura's Quick Slow Cooker Turkey Chili/image_6.jpg"
"https://www.allrecipes.com/recipe/24035/kalua-pig-in-a-slow-cooker/", "Kalua Pig in a Slow Cooker", "Main Dishes", 4.7, 10.0, 1200.0, 1210.0, 12.0, "1 (2721.60 grams) pork butt roast, 22.50 grams Hawaiian sea salt, 15.00 grams liquid smoke flavoring", "pics/Kalua Pig in a Slow Cooker/image_1.jpg, pics/Kalua Pig in a Slow Cooker/image_2.jpg, pics/Kalua Pig in a Slow Cooker/image_3.jpg, pics/Kalua Pig in a Slow Cooker/image_4.jpg, pics/Kalua Pig in a Slow Cooker/image_5.jpg"
"https://www.allrecipes.com/recipe/235111/slow-cooker-barbeque-chicken/", "Slow Cooker Barbeque Chicken", "Meat and Poultry", 4.6, 10.0, 240.0, 250.0, 4.0, "4  skinless, boneless chicken breast halves, 1 (510.30 grams) bottle barbeque sauce (such as Sweet Baby Ray's®), 60.00 grams distilled white vinegar, 60.00 grams brown sugar, 5.00 grams garlic powder, 2.50 grams red pepper flakes", "pics/Slow Cooker Barbeque Chicken/image_1.jpg, pics/Slow Cooker Barbeque Chicken/image_2.jpg, pics/Slow Cooker Barbeque Chicken/image_3.jpg, pics/Slow Cooker Barbeque Chicken/image_4.jpg, pics/Slow Cooker Barbeque Chicken/image_5.jpg, pics/Slow Cooker Barbeque Chicken/image_6.jpg"
"https://www.allrecipes.com/recipe/16066/awesome-slow-cooker-pot-roast/", "Awesome Slow Cooker Pot Roast", "Main Dishes", 4.6, 10.0, 180.0, 190.0, 12.0, "2 (297.68 grams) cans condensed cream of mushroom soup, 300.00 grams water, 1 (28.35 grams) package dry onion soup mix, 2494.80 grams pot roast", "pics/Awesome Slow Cooker Pot Roast/image_1.jpg, pics/Awesome Slow Cooker Pot Roast/image_2.jpg"
"https://www.allrecipes.com/recipe/23567/slow-cooker-pepper-steak/", "Slow Cooker Pepper Steak", "Beef", 4.5, 20.0, 190.0, 210.0, 6.0, "907.20 grams beef sirloin, cut into 2 inch strips, 3.75 grams garlic powder, or to taste, 45.00 grams vegetable oil, 1 cube beef bouillon, 60.00 grams hot water, 15.00 grams cornstarch, 120.00 grams chopped onion, 2 large green bell peppers, roughly chopped, 1 (411.08 grams) can stewed tomatoes, with liquid, 45.00 grams soy sauce, 5.00 grams white sugar, 5.00 grams salt", "pics/Slow Cooker Pepper Steak/image_1.jpg, pics/Slow Cooker Pepper Steak/image_2.jpg, pics/Slow Cooker Pepper Steak/image_3.jpg, pics/Slow Cooker Pepper Steak/image_4.jpg, pics/Slow Cooker Pepper Steak/image_5.jpg, pics/Slow Cooker Pepper Steak/image_6.jpg"
"https://www.allrecipes.com/recipe/214413/three-packet-slow-cooker-roast/", "Three Packet Slow Cooker Roast", "Main Dishes", 4.7, 10.0, 360.0, 370.0, 6.0, "240.00 grams water, 1 (28.35 grams) package ranch dressing mix, 1 (.198.45 grams) package dry Italian-style salad dressing mix, 1 (.2126.25 grams) packet dry brown gravy mix, 1 (1360.80 grams) boneless beef chuck roast", "pics/Three Packet Slow Cooker Roast/image_1.jpg, pics/Three Packet Slow Cooker Roast/image_2.jpg, pics/Three Packet Slow Cooker Roast/image_3.jpg, pics/Three Packet Slow Cooker Roast/image_4.jpg, pics/Three Packet Slow Cooker Roast/image_5.jpg"
"https://www.allrecipes.com/recipe/57981/easy-slow-cooker-meatballs/", "Easy Slow Cooker Meatballs", "Main Dishes", 4.4, 20.0, 480.0, 500.0, 4.0, "680.40 grams ground beef, 300.00 grams Italian seasoned bread crumbs, 1 medium yellow onion, chopped, 10.00 grams garlic, minced, 60.00 grams chopped fresh parsley, 1 large egg, beaten, 1 (793.80 grams) jar spaghetti sauce, 1 (453.60 grams) can crushed tomatoes, 1 (403.99 grams) can tomato puree", "pics/Easy Slow Cooker Meatballs/image_1.jpg, pics/Easy Slow Cooker Meatballs/image_2.jpg, pics/Easy Slow Cooker Meatballs/image_3.jpg, pics/Easy Slow Cooker Meatballs/image_4.jpg, pics/Easy Slow Cooker Meatballs/image_5.jpg"
"https://www.allrecipes.com/recipe/176132/slow-cooker-buffalo-chicken-sandwiches/", "Slow Cooker Buffalo Chicken Sandwiches", "Main Dishes", 4.4, 10.0, 360.0, 370.0, 6.0, "4  skinless, boneless chicken breast halves, 1 (17.5 fluid ounce) bottle Buffalo wing sauce, divided, 0.5 (28.35 grams) package dry ranch salad dressing mix, 30.00 grams butter, 6  hoagie rolls, split lengthwise", "pics/Slow Cooker Buffalo Chicken Sandwiches/image_1.jpg, pics/Slow Cooker Buffalo Chicken Sandwiches/image_2.jpg, pics/Slow Cooker Buffalo Chicken Sandwiches/image_3.jpg, pics/Slow Cooker Buffalo Chicken Sandwiches/image_4.jpg, pics/Slow Cooker Buffalo Chicken Sandwiches/image_5.jpg, pics/Slow Cooker Buffalo Chicken Sandwiches/image_6.jpg"
"https://www.allrecipes.com/recipe/13571/slow-cooker-stuffing/", "Slow Cooker Stuffing", "Side Dish", 4.5, 25.0, 290.0, 315.0, 16.0, "240.00 grams butter, 480.00 grams chopped onion, 480.00 grams chopped celery, 340.20 grams sliced mushrooms, 60.00 grams chopped fresh parsley, 2880.00 grams dry bread cubes, 7.50 grams salt, 7.50 grams dried sage, 5.00 grams poultry seasoning, 5.00 grams dried thyme, 2.50 grams dried marjoram, 2.50 grams ground black pepper, 1080.00 grams chicken broth, or as needed, 2 large eggs, beaten", "pics/Slow Cooker Stuffing/image_1.jpg, pics/Slow Cooker Stuffing/image_2.jpg, pics/Slow Cooker Stuffing/image_3.jpg, pics/Slow Cooker Stuffing/image_4.jpg, pics/Slow Cooker Stuffing/image_5.jpg, pics/Slow Cooker Stuffing/image_6.jpg, pics/Slow Cooker Stuffing/image_7.jpg"
"https://www.allrecipes.com/article/what-is-a-dutch-oven/", "What Is a Dutch Oven and When Should You Use It?", "How To", ?, ?, ?, ?, ?, "nan", "pics/What Is a Dutch Oven and When Should You Use It?/image_1.jpg, pics/What Is a Dutch Oven and When Should You Use It?/image_2.jpg, pics/What Is a Dutch Oven and When Should You Use It?/image_3.jpg, pics/What Is a Dutch Oven and When Should You Use It?/image_4.jpg, pics/What Is a Dutch Oven and When Should You Use It?/image_5.jpg"
"https://www.allrecipes.com/recipes/17583/everyday-cooking/cookware-and-equipment/", "No title", "Everyday Cooking", ?, ?, ?, ?, ?, "nan", "nan"
"https://www.allrecipes.com/recipe/236110/baked-chicken-breasts-and-vegetables/", "Baked Chicken Breasts and Vegetables", "Meat and Poultry", 4.6, 20.0, 30.0, 50.0, 4.0, "4  skinless, boneless chicken breast halves, 8  carrots, sliced into 1/2-inch rounds, 8 stalks celery, chopped, 8  green onions, chopped, 4  green bell peppers, sliced, 60.00 grams chopped fresh flat-leaf parsley, 120.00 grams olive oil, 5.00 grams Italian seasoning, 5.00 grams chili powder, 5.00 grams lemon pepper, 5.00 grams salt, 1.44 grams freshly ground black pepper, or to taste", "pics/Baked Chicken Breasts and Vegetables/image_1.jpg"
"https://www.allrecipes.com/recipe/256017/greek-flank-steak-and-veggie-salad/", "Greek Flank Steak and Veggie Salad", "Salad", 4.6, 20.0, 25.0, 165.0, 6.0, "907.20 grams flank steak, 90.00 grams extra-virgin olive oil, 60.00 grams fresh lemon juice, 30.00 grams Worcestershire sauce, 20.00 grams garlic, minced, 10.00 grams ground oregano, 5.00 grams kosher salt, 1.25 grams black pepper, 1 (425.25 grams) can chickpeas, drained and rinsed, 360.00 grams cherry tomatoes, halved, 1  English cucumber, chopped, 1  red onion, chopped, 1920.00 grams chopped romaine lettuce, 240.00 grams crumbled feta cheese, 60.00 grams chopped fresh parsley", "pics/Greek Flank Steak and Veggie Salad/image_1.jpg, pics/Greek Flank Steak and Veggie Salad/image_2.jpg"
"https://www.allrecipes.com/recipe/255936/chicken-sausage-peppers-and-potatoes/", "Chicken, Sausage, Peppers, and Potatoes", "Meat and Poultry", 4.8, 30.0, 70.0, 105.0, 6.0, "30.00 grams olive oil, divided, 4  large links hot Italian sausage, 6  bone-in, skin on chicken thighs, 226.80 grams assorted sweet peppers, seeded, 4 large Yukon Gold potatoes, quartered, 1 small red onion, sliced, 0.5 medium yellow onion, sliced, 10.00 grams dried Italian herbs, 10.00 grams kosher salt, freshly ground black pepper to taste, 15.00 grams chopped fresh Italian parsley", "pics/Chicken, Sausage, Peppers, and Potatoes/image_1.jpg"
"https://www.allrecipes.com/recipe/273691/roasted-fennel-and-carrots/", "Roasted Fennel and Carrots", "Side Dish", 5.0, 10.0, 25.0, 35.0, 4.0, "2 large fennel bulbs, 396.90 grams multi-colored carrots, 30.00 grams extra-virgin olive oil, 5.00 grams Sriracha salt", "pics/Roasted Fennel and Carrots/image_1.jpg, pics/Roasted Fennel and Carrots/image_2.jpg"
"https://www.allrecipes.com/recipe/241287/baked-italian-chicken-dinner/", "Baked Italian Chicken Dinner", "Meat and Poultry", 4.1, 15.0, 45.0, 60.0, 4.0, "cooking spray, 453.60 grams skinless, boneless chicken breast, cut into cubes, 1 (283.50 grams) package frozen broccoli, 4  potatoes, diced, 60.00 grams butter, melted, 1 (.198.45 grams) package Italian dressing mix", "pics/Baked Italian Chicken Dinner/image_1.jpg"
"https://www.allrecipes.com/recipe/280868/sweet-and-spicy-jerk-shrimp/", "Sweet and Spicy Jerk Shrimp", "Seafood", 4.7, 20.0, 15.0, 35.0, 4.0, "680.40 grams large shrimp in shells, 1 (567.00 grams) can pineapple slices packed in 100% juice, drained, and cut into 2-inch pieces, 2  red bell peppers, cut into thin strips, 1 large red onion, sliced, 1  jalapeno pepper - halved lengthwise, seeded, and sliced, 30.00 grams olive oil, 15.00 grams Jamaican jerk seasoning, 120.00 grams chopped fresh cilantro, 480.00 grams hot cooked brown rice, 1  lime, cut into wedges", "pics/Sweet and Spicy Jerk Shrimp/image_1.jpg, pics/Sweet and Spicy Jerk Shrimp/image_2.jpg"
"https://www.allrecipes.com/recipe/283432/everything-salmon-sheet-pan-dinner/", "Everything Salmon Sheet Pan Dinner", "Everyday Cooking", 4.8, 10.0, 20.0, 30.0, 4.0, "cooking spray, 2 medium sweet potatoes, sliced into 1/4-inch wedges, 15.00 grams olive oil, 2.50 grams kosher salt, divided, 1.25 grams ground black pepper, divided, 60.00 grams Dijon mustard, 30.00 grams honey, 1.25 grams cayenne pepper, 1200.00 grams broccoli florets, 4 (141.75 grams) salmon fillets, 30.00 grams everything bagel seasoning, 10.00 grams soy sauce", "pics/Everything Salmon Sheet Pan Dinner/image_1.jpg"
"https://www.allrecipes.com/recipe/278389/one-pot-moroccan-shrimp-tagine/", "One-Pot Moroccan Shrimp Tagine", "African", 4.2, 20.0, 35.0, 55.0, 6.0, "45.00 grams olive oil, 4 large carrots, chopped, 1 large sweet onion, diced, 1 large russet potato, peeled and diced, 1  red bell pepper, thinly sliced, 120.00 grams pitted Kalamata olives, sliced, 30.00 grams minced garlic, 10.00 grams ginger paste, 2 large tomatoes, coarsely chopped, 120.00 grams chopped fresh cilantro, 15.00 grams dried parsley, 10.00 grams ground cumin, 10.00 grams seasoned salt, 1 (39.97 grams) package sazon seasoning with saffron (such as Goya® Azafran), 5.00 grams paprika, 5.00 grams ground turmeric, 5.00 grams lemon juice, 2.50 grams cayenne pepper, 2.50 grams ground black pepper, 1  bay leaf, 453.60 grams uncooked medium shrimp, peeled and deveined", "pics/One-Pot Moroccan Shrimp Tagine/image_1.jpg, pics/One-Pot Moroccan Shrimp Tagine/image_2.jpg"
"https://www.allrecipes.com/recipe/256727/moroccan-chicken-tagine-with-preserved-lemons-fennel-olives-and-harissa/", "Moroccan Chicken Tagine with Preserved Lemons, Fennel, Olives, and Harissa", "No info", 4.9, 30.0, 54.0, 84.0, 4.0, "5.00 grams ground paprika, 5.00 grams ground cumin, 5.00 grams salt, 2.50 grams ground cayenne, 2.50 grams ground cinnamon, 2.50 grams ground turmeric, ground black pepper, 4 (170.10 grams) bone-in chicken thighs, skin removed, 30.00 grams olive oil, 1  fennel bulb, trimmed and thinly sliced, 1 large red onion, thinly sliced, 15.00 grams garlic, minced, or more to taste, 1 (425.25 grams) can garbanzo beans, drained, divided, 240.00 grams chicken broth, 240.00 grams pitted green olives, divided, 45.00 grams harissa, or to taste, 0.5  preserved lemon, thinly sliced, divided, 5.00 grams grated ginger root (Optional), 5  cherry tomatoes, halved, or more to taste, 60.00 grams toasted almonds", "pics/Moroccan Chicken Tagine with Preserved Lemons, Fennel, Olives, and Harissa/image_1.jpg, pics/Moroccan Chicken Tagine with Preserved Lemons, Fennel, Olives, and Harissa/image_2.jpg"
"https://www.allrecipes.com/recipe/276469/instant-pot-chicken-tagine-with-butternut-squash-and-spinach/", "Instant Pot® Chicken Tagine with Butternut Squash and Spinach", "African", 5.0, 15.0, 25.0, 55.0, 6.0, "60.00 grams extra-virgin olive oil, divided, 17.50 grams kosher salt, divided, 10.00 grams ground cinnamon, 10.00 grams ground cumin, 10.00 grams sweet paprika, 5.00 grams ground coriander, 2.50 grams ground black pepper, 680.40 grams skinless, boneless chicken thighs, trimmed and cut into 1 1/2-inch pieces, 1 large yellow onion, thinly sliced lengthwise, 20.00 grams garlic, smashed, 20.00 grams finely grated fresh ginger, 600.00 grams water, 480.00 grams peeled and cubed (3/4-inch) butternut squash, 1 (411.08 grams) can diced tomatoes in juice, 1 (141.75 grams) package baby spinach leaves, 45.00 grams lemon juice, 10.00 grams lemon zest, salt and ground black pepper to taste", "pics/Instant Pot® Chicken Tagine with Butternut Squash and Spinach/image_1.jpg, pics/Instant Pot® Chicken Tagine with Butternut Squash and Spinach/image_2.jpg"
"https://www.allrecipes.com/recipe/105044/lamb-tagine/", "Lamb Tagine", "African", 4.8, 45.0, 120.0, 645.0, 4.0, "907.20 grams lamb meat, cut into 1.5 inch cubes, 45.00 grams olive oil, divided, 10.00 grams paprika, 5.00 grams ground cinnamon, 5.00 grams kosher salt, 3.75 grams garlic powder, 3.75 grams ground coriander, 2.50 grams ground cumin, 2.50 grams ground cardamom, 2.50 grams ground ginger, 1.25 grams ground turmeric, 1.25 grams cayenne pepper, 1.25 grams ground cloves, 0.36 grams saffron, 2 medium onions, cut into 1-inch cubes, 5  carrots, peeled, cut into fourths, then sliced lengthwise into thin strips, 15.00 grams garlic, minced, 15.00 grams freshly grated ginger, 1  lemon, zested, 1 (411.08 grams) can homemade chicken broth or low-sodium canned broth, 15.00 grams sun-dried tomato paste, 15.00 grams honey, 15.00 grams cornstarch (Optional), 15.00 grams water (Optional)", "pics/Lamb Tagine/image_1.jpg, pics/Lamb Tagine/image_2.jpg, pics/Lamb Tagine/image_3.jpg, pics/Lamb Tagine/image_4.jpg, pics/Lamb Tagine/image_5.jpg, pics/Lamb Tagine/image_6.jpg, pics/Lamb Tagine/image_7.jpg"
"https://www.allrecipes.com/recipe/257105/moroccan-fish-tagine/", "Moroccan Fish Tagine", "Seafood", 4.1, 50.0, 60.0, 230.0, 6.0, "120.00 grams olive oil, 120.00 grams chopped fresh cilantro, 120.00 grams chopped fresh parsley, 0.5  lemon, juiced, 30.00 grams garlic, minced, 5.00 grams ground paprika, 2.50 grams ground ginger, 2.50 grams ground cumin, 2.50 grams salt, 1.25 grams ground saffron (Optional), 680.40 grams cod fillets, cut into bite-sized pieces, 15.00 grams olive oil, 1 large onion, cut into rings, 1 large carrot, peeled and cut into matchsticks, 2  potatoes, peeled and sliced 1/4-inch thick, 1 large green bell pepper, sliced into rings, 3  tomatoes, seeded and cut into strips, 60.00 grams chopped fresh cilantro", "pics/Moroccan Fish Tagine/image_1.jpg, pics/Moroccan Fish Tagine/image_2.jpg"
"https://www.allrecipes.com/recipe/245152/spicy-chickpea-tagine/", "Spicy Chickpea Tagine", "African", 4.4, 15.0, 25.0, 40.0, 4.0, "15.00 grams olive oil, 2  onions, minced, 20.00 grams garlic, minced, 10.00 grams ground turmeric, 10.00 grams ground cumin, 5.00 grams ground cinnamon, 2.50 grams cayenne pepper, 2.50 grams ground black pepper, 7.50 grams agave nectar, 30.00 grams water, or as needed, 3  carrots, cut into 1/4-inch slices, 1.25 grams salt, 2 (396.90 grams) cans chickpeas (garbanzo beans), drained and rinsed, 4  lemon wedges, 8.00 grams fresh cilantro, or as desired", "pics/Spicy Chickpea Tagine/image_1.jpg, pics/Spicy Chickpea Tagine/image_2.jpg"
"https://www.allrecipes.com/recipe/254204/savory-quail-tagine/", "Savory Quail Tagine", "Everyday Cooking", 4.0, 20.0, 40.0, 90.0, 2.0, "1  whole quail, 30.00 grams ras el hanout, 30.00 grams olive oil, or more as needed, 85.05 grams carrots, cut into 1-inch rounds, 28.35 grams leeks, cut into 1/2-inch rounds, 5.00 grams garlic, peeled and crushed, 10  dried apricots, 226.80 grams potatoes, cut into 1-inch slices, 5  cherry tomatoes, 5.00 grams loomi aswad (dried black lime seasoning), 30.00 grams chopped fresh cilantro", "pics/Savory Quail Tagine/image_1.jpg, pics/Savory Quail Tagine/image_2.jpg"
"https://www.allrecipes.com/recipe/262055/moroccan-chicken-tagine-with-caramelized-pears/", "Moroccan Chicken Tagine with Caramelized Pears", "African", 4.7, 20.0, 68.0, 88.0, 6.0, "105.00 grams olive oil, divided, 2  onions, peeled and sliced, 1  whole chicken, cut into pieces, 5.00 grams ground turmeric, 5.00 grams ground cumin, 5.00 grams ground coriander, 5.00 grams salt, 3  cinnamon sticks, 2  bay leaves, crushed, 100.00 grams fresh cilantro, chopped, 30.00 grams fresh ginger root, peeled and minced, 120.00 grams water, 30.00 grams butter, 2  pears, cored and sliced, 30.00 grams honey", "pics/Moroccan Chicken Tagine with Caramelized Pears/image_1.jpg"
"https://www.allrecipes.com/recipe/262147/moroccan-vegan-tagine/", "Moroccan Vegan Tagine", "Soups, Stews and Chili Recipes", ?, 25.0, 73.0, 98.0, 6.0, "360.00 grams water, or as needed, 240.00 grams uncooked green lentils, 45.00 grams olive oil, 1  onion, chopped, 20.00 grams garlic, finely chopped, 15.00 grams ground turmeric, 15.00 grams ground coriander, 5.00 grams cumin seeds, finely ground, salt and freshly ground black pepper to taste, 3  potatoes, peeled and cubed, 1 (396.90 grams) can crushed tomatoes, 2  sweet potatoes, peeled and cubed, 2 large carrots, peeled and sliced, 960.00 grams vegetable broth", "pics/Moroccan Vegan Tagine/image_1.jpg, pics/Moroccan Vegan Tagine/image_2.jpg"
"https://www.allrecipes.com/recipe/275579/instant-pot-lamb-tagine-with-lentils/", "Instant Pot® Lamb Tagine with Lentils", "Soups, Stews and Chili Recipes", 5.0, 10.0, 50.0, 75.0, 6.0, "30.00 grams ghee (clarified butter), 1  onion, 453.60 grams cubed lamb stew meat, 2 large tomatoes, diced, 360.00 grams diced potatoes, 10.00 grams garlic, minced, 5.00 grams salt (Optional), 2.50 grams ground black pepper, 2.50 grams ground cumin, 2.50 grams ground coriander, 2.50 grams ground turmeric, 2.50 grams ground cinnamon, 2.50 grams ground ginger, 2.50 grams paprika, 5.00 grams chili flakes, 30.00 grams tomato paste, 480.00 grams chicken broth, 240.00 grams dry lentils, 80.00 grams raisins, or more to taste, 30.00 grams honey, 0.36 grams salt and ground black pepper to taste (Optional)", "pics/Instant Pot® Lamb Tagine with Lentils/image_1.jpg, pics/Instant Pot® Lamb Tagine with Lentils/image_2.jpg"
"https://www.allrecipes.com/article/how-to-season-cast-iron-skillet/", "How to Season a Cast Iron Skillet", "How To", ?, ?, ?, ?, ?, "nan", "pics/How to Season a Cast Iron Skillet/image_1.jpg, pics/How to Season a Cast Iron Skillet/image_2.jpg, pics/How to Season a Cast Iron Skillet/image_3.jpg, pics/How to Season a Cast Iron Skillet/image_4.jpg, pics/How to Season a Cast Iron Skillet/image_5.jpg, pics/How to Season a Cast Iron Skillet/image_6.jpg, pics/How to Season a Cast Iron Skillet/image_7.jpg"
